time,entity_id,location,timediff
2012-07-20T13:38:00Z,10,2,107
2012-07-20T14:15:00Z,45,171,107
2012-07-20T14:17:00Z,129,224,107
2012-07-20T14:24:00Z,544,1188,107
2012-07-20T14:41:00Z,298,794,107
2012-07-20T14:51:00Z,544,1450,107
2012-07-20T14:52:00Z,195,1486,107
2012-07-20T22:47:00Z,495,1496,108
2012-07-20T22:50:00Z,82,2,108
2012-07-20T22:54:00Z,396,1434,108
2012-07-20T22:59:00Z,39,105,108
2012-07-20T23:05:00Z,450,1415,108
2012-07-20T23:05:00Z,450,600,108
2012-07-20T23:05:00Z,450,1414,108
2012-07-20T23:30:00Z,508,1528,108
2012-07-20T23:33:00Z,29,1174,108
2012-07-20T23:40:00Z,432,1616,108
2012-07-20T23:42:00Z,186,634,108
2012-07-20T23:48:00Z,432,275,108
2012-07-21T00:01:00Z,258,602,108
2012-07-21T00:01:00Z,479,1259,108
2012-07-21T00:28:00Z,111,216,108
2012-07-21T00:29:00Z,186,40,108
2012-07-21T00:36:00Z,128,839,108
2012-07-21T00:42:00Z,183,352,108
2012-07-21T00:49:00Z,452,1056,108
2012-07-21T00:50:00Z,128,1555,108
2012-07-21T01:00:00Z,432,1386,108
2012-07-21T01:10:00Z,157,661,108
2012-07-21T01:22:00Z,134,140,108
2012-07-21T01:31:00Z,432,1617,108
2012-07-21T01:36:00Z,44,64,108
2012-07-21T01:36:00Z,25,1313,108
2012-07-21T01:38:00Z,218,40,108
2012-07-21T01:38:00Z,450,718,108
2012-07-21T01:42:00Z,484,40,108
2012-07-21T22:10:00Z,75,339,109
2012-07-21T22:13:00Z,12,1256,109
2012-07-21T22:23:00Z,235,648,109
2012-07-21T22:29:00Z,134,916,109
2012-07-21T22:43:00Z,209,186,109
2012-07-21T22:50:00Z,420,662,109
2012-07-21T23:01:00Z,141,40,109
2012-07-21T23:30:00Z,270,742,109
2012-07-21T23:34:00Z,209,554,109
2012-07-21T23:45:00Z,432,1593,109
2012-07-21T23:50:00Z,163,296,109
2012-07-21T23:54:00Z,181,25,109
2012-07-21T23:57:00Z,316,40,109
2012-07-21T23:59:00Z,487,216,109
2012-07-22T00:11:00Z,12,899,109
2012-07-22T00:17:00Z,221,40,109
2012-07-22T11:01:00Z,12,683,109
2012-07-22T11:13:00Z,246,1394,109
2012-07-22T11:25:00Z,536,1594,109
2012-07-22T11:28:00Z,12,231,109
2012-07-22T12:24:00Z,12,517,109
2012-07-22T14:22:00Z,39,105,109
2012-07-22T14:31:00Z,265,1445,109
2012-07-22T14:39:00Z,362,1392,109
2012-07-22T15:00:00Z,121,659,109
2012-07-22T15:13:00Z,265,1364,109
2012-07-22T15:26:00Z,432,1617,109
2012-07-22T15:28:00Z,74,1388,109
2012-07-22T15:30:00Z,432,1616,109
2012-07-24T07:52:00Z,536,1594,111
2012-07-24T08:32:00Z,514,1556,111
2012-07-24T08:42:00Z,514,1551,111
2012-07-24T09:02:00Z,39,105,111
2012-07-24T09:15:00Z,514,1576,111
2012-07-24T10:17:00Z,91,150,111
2012-07-24T11:24:00Z,514,1577,111
2012-07-24T11:25:00Z,397,1287,111
2012-07-24T11:44:00Z,479,1457,111
2012-07-24T12:02:00Z,103,1183,111
2012-07-24T12:15:00Z,95,152,111
2012-07-24T13:27:00Z,128,1555,111
2012-07-24T13:36:00Z,470,1521,111
2012-07-24T13:51:00Z,121,1250,111
2012-07-24T14:15:00Z,147,2,111
2012-07-24T14:23:00Z,157,655,111
2012-07-24T14:24:00Z,75,401,111
2012-07-24T14:29:00Z,49,68,111
2012-07-24T14:32:00Z,298,794,111
2012-07-24T14:44:00Z,545,1618,111
2012-07-24T14:58:00Z,106,170,111
2012-07-24T15:25:00Z,164,140,111
2012-07-24T15:26:00Z,122,204,111
2012-07-24T15:52:00Z,100,163,111
2012-07-24T15:53:00Z,51,548,111
2012-07-24T16:11:00Z,8,161,111
2012-07-24T16:14:00Z,119,1557,111
2012-07-24T16:31:00Z,19,412,111
2012-07-24T16:32:00Z,495,475,111
2012-07-24T16:38:00Z,435,527,111
2012-07-24T16:44:00Z,463,1439,111
2012-07-24T16:56:00Z,7,8,111
2012-07-24T16:57:00Z,44,252,111
2012-07-24T17:18:00Z,262,604,111
2012-07-24T17:41:00Z,44,64,111
2012-07-24T17:42:00Z,25,1176,111
2012-07-24T18:11:00Z,270,803,112
2012-07-24T18:17:00Z,403,1097,112
2012-07-24T18:30:00Z,157,1402,112
2012-07-24T18:31:00Z,386,1619,112
2012-07-24T19:02:00Z,12,26,112
2012-07-24T19:05:00Z,9,10,112
2012-07-24T19:25:00Z,51,2,112
2012-07-24T19:29:00Z,24,439,112
2012-07-24T19:46:00Z,508,872,112
2012-07-24T19:51:00Z,303,396,112
2012-07-24T19:55:00Z,463,1480,112
2012-07-24T19:57:00Z,243,1382,112
2012-07-24T19:57:00Z,446,871,112
2012-07-24T19:58:00Z,10,2,112
2012-07-24T20:14:00Z,163,216,112
2012-07-24T20:46:00Z,472,1099,112
2012-07-24T21:00:00Z,134,737,112
2012-07-24T21:14:00Z,119,1220,112
2012-07-24T21:15:00Z,304,659,112
2012-07-24T21:26:00Z,463,2,112
2012-07-26T20:53:00Z,368,1145,114
2012-07-26T21:05:00Z,195,929,114
2012-07-26T21:39:00Z,546,181,114
2012-07-26T21:52:00Z,68,1416,114
2012-07-26T22:01:00Z,10,2,114
2012-07-26T22:48:00Z,178,37,114
2012-07-26T23:00:00Z,7,8,114
2012-07-26T23:02:00Z,296,1209,114
2012-07-26T23:03:00Z,514,2,114
2012-07-26T23:11:00Z,450,1248,114
2012-07-26T23:15:00Z,44,112,114
2012-07-26T23:17:00Z,295,411,114
2012-07-26T23:28:00Z,103,448,114
2012-07-26T23:30:00Z,165,1138,114
2012-07-26T23:32:00Z,435,1332,114
2012-07-26T23:32:00Z,189,40,114
2012-07-26T23:37:00Z,49,68,114
2012-07-26T23:41:00Z,98,1459,114
2012-07-27T21:10:00Z,249,1317,115
2012-07-27T21:11:00Z,27,809,115
2012-07-27T21:30:00Z,545,1618,115
2012-07-27T21:42:00Z,27,1620,115
2012-07-27T21:51:00Z,224,478,115
2012-07-27T22:22:00Z,177,1403,115
2012-07-27T22:23:00Z,44,1283,115
2012-07-27T22:45:00Z,92,797,115
2012-07-27T22:58:00Z,323,512,115
2012-07-27T23:07:00Z,68,880,115
2012-07-27T23:12:00Z,3,259,115
2012-07-27T23:22:00Z,64,92,115
2012-07-27T23:23:00Z,41,562,115
2012-07-27T23:42:00Z,68,31,115
2012-07-27T23:58:00Z,515,1447,115
2012-07-27T23:59:00Z,330,1220,115
2012-07-28T00:14:00Z,404,938,115
2012-07-28T00:25:00Z,111,1621,115
2012-07-28T00:30:00Z,105,216,115
2012-07-28T00:35:00Z,473,40,115
2012-07-28T00:44:00Z,92,552,115
2012-07-28T00:56:00Z,323,1226,115
2012-07-28T01:05:00Z,28,34,115
2012-07-28T01:09:00Z,75,286,115
2012-07-28T01:20:00Z,11,132,115
2012-07-28T01:27:00Z,147,40,115
2012-07-28T01:28:00Z,163,40,115
2012-07-28T01:35:00Z,470,198,115
2012-07-28T01:38:00Z,287,848,115
2012-07-28T01:46:00Z,3,259,115
2012-07-28T01:50:00Z,3,59,115
2012-07-28T01:51:00Z,467,1417,115
2012-07-28T01:51:00Z,3,62,115
2012-07-28T01:54:00Z,33,1022,115
2012-07-28T02:11:00Z,148,301,115
2012-07-28T02:12:00Z,81,40,115
2012-07-28T02:25:00Z,21,682,115
2012-07-28T02:43:00Z,415,404,115
2012-07-28T02:50:00Z,42,1191,115
2012-07-28T02:55:00Z,446,374,115
2012-07-28T02:56:00Z,42,1191,115
2012-07-28T02:58:00Z,49,934,115
2012-07-28T03:01:00Z,68,100,115
2012-07-28T03:02:00Z,134,140,115
2012-07-28T03:14:00Z,177,333,115
2012-07-28T03:18:00Z,111,625,115
2012-07-28T03:19:00Z,339,728,115
2012-07-28T03:57:00Z,116,1001,115
2012-07-28T04:07:00Z,74,10,115
2012-07-28T04:12:00Z,205,116,115
2012-07-28T04:17:00Z,452,1001,115
2012-07-28T04:24:00Z,156,377,115
2012-07-28T04:34:00Z,49,131,115
2012-07-28T04:48:00Z,259,144,115
2012-07-28T04:57:00Z,163,763,115
2012-07-28T04:58:00Z,11,15,115
2012-07-28T05:17:00Z,287,352,115
2012-07-28T05:40:00Z,417,2,115
2012-07-28T05:40:00Z,177,884,115
2012-07-28T05:43:00Z,432,1617,115
2012-07-28T05:48:00Z,287,138,115
2012-07-28T06:15:00Z,423,566,115
2012-07-28T06:15:00Z,74,1541,115
2012-07-28T06:30:00Z,295,1159,115
2012-07-28T06:41:00Z,396,1329,115
2012-07-28T07:03:00Z,3,733,115
2012-07-28T07:22:00Z,508,139,115
2012-07-28T07:45:00Z,295,884,115
2012-07-28T07:45:00Z,295,960,115
2012-07-28T08:16:00Z,96,358,115
2012-07-28T08:39:00Z,514,1556,115
2012-07-28T09:06:00Z,3,1160,115
2012-07-28T09:41:00Z,3,348,115
2012-07-28T09:45:00Z,88,1058,115
2012-07-28T10:07:00Z,536,1594,115
2012-07-28T10:39:00Z,514,1576,115
2012-07-28T10:55:00Z,514,1551,115
2012-07-28T11:37:00Z,514,1577,115
2012-07-28T12:02:00Z,68,2,115
2012-07-28T12:16:00Z,92,817,115
2012-07-28T12:20:00Z,33,1583,115
2012-07-28T12:23:00Z,514,605,115
2012-07-28T12:51:00Z,467,1417,115
2012-07-28T13:20:00Z,9,1230,115
2012-07-28T13:36:00Z,424,59,115
2012-07-28T13:40:00Z,121,1250,115
2012-07-28T13:43:00Z,424,605,115
2012-07-28T13:44:00Z,424,234,115
2012-07-28T15:14:00Z,119,264,115
2012-07-28T15:22:00Z,462,1312,115
2012-07-28T15:25:00Z,119,1504,115
2012-07-28T15:28:00Z,119,865,115
2012-07-28T15:41:00Z,472,1231,115
2012-07-28T15:44:00Z,401,1606,115
2012-07-28T15:57:00Z,435,1622,115
2012-07-28T16:25:00Z,163,736,115
2012-07-28T16:31:00Z,214,1168,115
2012-07-28T16:43:00Z,168,48,115
2012-07-28T16:47:00Z,121,979,115
2012-07-28T16:59:00Z,396,627,115
2012-07-28T17:00:00Z,43,63,115
2012-07-28T17:09:00Z,74,1388,115
2012-07-28T17:23:00Z,121,626,115
2012-07-28T17:42:00Z,241,701,115
2012-07-28T18:08:00Z,97,247,115
2012-07-28T18:32:00Z,96,712,116
2012-07-28T18:33:00Z,140,260,116
2012-07-28T18:36:00Z,517,536,116
2012-07-28T18:47:00Z,111,53,116
2012-07-28T18:59:00Z,411,1373,116
2012-07-28T19:00:00Z,139,1304,116
2012-07-28T19:16:00Z,287,540,116
2012-07-28T19:17:00Z,500,39,116
2012-07-28T19:19:00Z,470,317,116
2012-07-28T19:20:00Z,82,98,116
2012-07-28T19:25:00Z,41,1623,116
2012-07-28T19:25:00Z,10,2,116
2012-07-28T19:28:00Z,495,1496,116
2012-07-28T19:34:00Z,224,478,116
2012-07-28T19:35:00Z,3,3,116
2012-07-28T19:37:00Z,311,371,116
2012-07-28T19:39:00Z,82,711,116
2012-07-28T19:46:00Z,152,840,116
2012-07-28T19:49:00Z,83,136,116
2012-07-28T20:01:00Z,44,1624,116
2012-07-28T20:04:00Z,41,1623,116
2012-07-28T20:05:00Z,211,1625,116
2012-07-28T20:08:00Z,44,64,116
2012-07-28T20:17:00Z,97,373,116
2012-07-28T20:26:00Z,96,1166,116
2012-07-28T20:29:00Z,287,737,116
2012-07-28T20:33:00Z,424,1320,116
2012-07-28T20:37:00Z,165,126,116
2012-07-28T20:43:00Z,21,716,116
2012-07-28T20:50:00Z,259,1063,116
2012-07-28T20:54:00Z,514,737,116
2012-07-28T21:03:00Z,237,1505,116
2012-07-28T21:06:00Z,109,178,116
2012-07-28T21:09:00Z,157,481,116
2012-07-28T21:09:00Z,49,484,116
2012-07-28T21:12:00Z,311,778,116
2012-07-28T21:15:00Z,508,1626,116
2012-07-28T21:22:00Z,75,117,116
2012-07-28T21:28:00Z,65,339,116
2012-07-28T21:30:00Z,49,131,116
2012-07-28T21:40:00Z,23,487,116
2012-07-28T21:42:00Z,121,1224,116
2012-07-28T21:47:00Z,221,58,116
2012-07-28T21:47:00Z,181,20,116
2012-07-28T22:00:00Z,479,415,116
2012-07-28T22:01:00Z,121,58,116
2012-07-28T22:05:00Z,102,1321,116
2012-07-28T22:08:00Z,463,1439,116
2012-07-28T22:12:00Z,119,133,116
2012-07-28T22:19:00Z,51,1627,116
2012-07-28T22:28:00Z,150,40,116
2012-07-28T22:32:00Z,316,40,116
2012-07-28T22:36:00Z,162,306,116
2012-07-28T22:44:00Z,24,53,116
2012-07-28T23:03:00Z,403,1097,116
2012-07-28T23:20:00Z,472,558,116
2012-07-28T23:23:00Z,139,939,116
2012-07-28T23:24:00Z,64,92,116
2012-07-28T23:25:00Z,292,406,116
2012-07-28T23:36:00Z,147,40,116
2012-07-28T23:37:00Z,165,661,116
2012-07-28T23:39:00Z,156,40,116
2012-07-28T23:43:00Z,157,218,116
2012-07-28T23:43:00Z,41,1527,116
2012-07-28T23:48:00Z,43,1438,116
2012-07-28T23:54:00Z,163,296,116
2012-07-29T00:17:00Z,82,40,116
2012-07-29T00:36:00Z,65,1440,116
2012-07-29T00:41:00Z,292,1163,116
2012-07-29T00:45:00Z,3,59,116
2012-07-29T01:12:00Z,3,1328,116
2012-07-29T01:14:00Z,207,713,116
2012-07-29T01:16:00Z,49,131,116
2012-07-29T01:16:00Z,497,391,116
2012-07-29T01:27:00Z,295,1325,116
2012-07-29T01:36:00Z,163,310,116
2012-07-29T01:48:00Z,174,1092,116
2012-07-29T01:54:00Z,79,1157,116
2012-07-29T01:56:00Z,79,202,116
2012-07-29T02:07:00Z,416,438,116
2012-07-29T02:07:00Z,510,438,116
2012-07-29T02:42:00Z,227,709,116
2012-07-29T02:48:00Z,8,356,116
2012-07-29T02:48:00Z,3,84,116
2012-07-29T02:57:00Z,418,1278,116
2012-07-29T03:07:00Z,42,40,116
2012-07-29T03:14:00Z,21,537,116
2012-07-29T03:35:00Z,463,99,116
2012-07-29T03:52:00Z,396,700,116
2012-07-29T03:55:00Z,209,1258,116
2012-07-29T03:59:00Z,121,718,116
2012-07-29T04:00:00Z,3,62,116
2012-07-29T04:24:00Z,209,751,116
2012-07-29T04:31:00Z,326,1043,116
2012-07-29T04:40:00Z,3,3,116
2012-07-29T04:41:00Z,246,559,116
2012-07-29T04:46:00Z,262,604,116
2012-07-29T04:58:00Z,265,613,116
2012-07-29T05:03:00Z,376,146,116
2012-07-29T05:06:00Z,139,1621,116
2012-07-29T05:31:00Z,295,884,116
2012-07-29T05:31:00Z,295,767,116
2012-07-29T05:46:00Z,49,484,116
2012-07-29T05:53:00Z,3,348,116
2012-07-29T06:00:00Z,250,1567,116
2012-07-29T06:10:00Z,162,306,116
2012-07-29T06:12:00Z,111,539,116
2012-07-29T06:14:00Z,472,1431,116
2012-07-29T06:33:00Z,111,910,116
2012-07-29T06:34:00Z,376,693,116
2012-07-29T06:47:00Z,432,1329,116
2012-07-29T07:15:00Z,178,345,116
2012-07-29T07:22:00Z,495,1496,116
2012-07-29T07:46:00Z,121,1250,116
2012-07-29T08:13:00Z,396,1628,116
2012-07-29T08:26:00Z,295,1023,116
2012-07-29T08:36:00Z,49,725,116
2012-07-29T08:47:00Z,432,1616,116
2012-07-29T09:14:00Z,514,1342,116
2012-07-29T09:55:00Z,536,1594,116
2012-07-29T10:53:00Z,514,1575,116
2012-07-29T11:47:00Z,396,1185,116
2012-07-29T12:27:00Z,220,473,116
2012-07-29T12:51:00Z,317,2,116
2012-07-29T13:51:00Z,3,397,116
2012-07-29T14:02:00Z,3,2,116
2012-07-29T14:11:00Z,3,242,116
2012-07-29T14:37:00Z,64,383,116
2012-07-29T15:14:00Z,3,250,116
2012-07-29T15:31:00Z,121,1250,116
2012-07-29T16:23:00Z,3,62,116
2012-07-29T16:24:00Z,64,1265,116
2012-07-29T16:39:00Z,21,27,116
2012-07-29T16:39:00Z,110,180,116
2012-07-29T17:18:00Z,267,737,116
2012-07-29T17:24:00Z,79,202,116
2012-07-29T17:31:00Z,472,565,116
2012-07-29T17:37:00Z,334,2,116
2012-07-29T17:50:00Z,472,280,116
2012-07-29T18:05:00Z,178,40,116
2012-07-29T18:06:00Z,163,216,116
2012-07-29T18:13:00Z,109,178,117
2012-07-29T18:17:00Z,416,1625,117
2012-07-29T18:21:00Z,510,1625,117
2012-07-29T18:23:00Z,186,274,117
2012-07-29T18:24:00Z,463,1439,117
2012-07-29T18:50:00Z,473,897,117
2012-07-29T19:22:00Z,75,566,117
2012-07-29T19:48:00Z,13,40,117
2012-07-29T20:03:00Z,189,40,117
2012-07-29T20:04:00Z,51,1525,117
2012-07-29T20:06:00Z,157,443,117
2012-07-29T20:07:00Z,391,544,117
2012-07-29T20:12:00Z,289,298,117
2012-07-29T20:28:00Z,157,869,117
2012-07-29T20:30:00Z,23,1218,117
2012-07-29T20:35:00Z,479,415,117
2012-07-29T20:52:00Z,83,136,117
2012-07-29T21:03:00Z,10,2,117
2012-07-29T21:04:00Z,184,1392,117
2012-07-29T21:09:00Z,24,762,117
2012-07-29T21:12:00Z,211,1304,117
2012-07-29T21:38:00Z,432,1391,117
2012-07-29T21:45:00Z,487,1514,117
2012-07-29T21:51:00Z,231,1311,117
2012-07-29T22:03:00Z,57,817,117
2012-07-29T22:03:00Z,75,117,117
2012-07-29T22:21:00Z,121,666,117
2012-07-29T22:39:00Z,188,208,117
2012-07-29T23:11:00Z,423,452,117
2012-07-29T23:16:00Z,487,216,117
2012-07-29T23:22:00Z,157,58,117
2012-07-29T23:25:00Z,64,92,117
2012-07-29T23:47:00Z,547,58,117
2012-07-30T00:14:00Z,542,789,117
2012-07-30T00:25:00Z,3,1621,117
2012-07-30T00:27:00Z,70,216,117
2012-07-30T00:41:00Z,172,1006,117
2012-07-30T00:42:00Z,157,4,117
2012-07-30T01:13:00Z,520,140,117
2012-07-30T01:16:00Z,121,1250,117
2012-07-30T01:45:00Z,201,683,117
2012-07-30T01:47:00Z,546,1233,117
2012-07-30T01:57:00Z,86,156,117
2012-07-30T02:02:00Z,134,458,117
2012-07-30T02:22:00Z,79,1157,117
2012-07-30T02:23:00Z,127,1187,117
2012-07-30T02:25:00Z,79,202,117
2012-07-30T02:35:00Z,520,1074,117
2012-07-30T02:50:00Z,432,1391,117
2012-07-30T03:29:00Z,209,38,117
2012-07-30T03:34:00Z,299,1194,117
2012-07-30T03:38:00Z,3,848,117
2012-07-30T04:04:00Z,472,1431,117
2012-07-30T04:15:00Z,86,143,117
2012-07-30T04:37:00Z,495,1496,117
2012-07-30T04:45:00Z,246,1020,117
2012-07-30T05:21:00Z,127,450,117
2012-07-30T05:58:00Z,85,1091,117
2012-07-30T05:59:00Z,246,177,117
2012-07-30T06:16:00Z,432,1616,117
2012-07-30T06:22:00Z,432,1617,117
2012-07-30T06:28:00Z,127,149,117
2012-07-30T06:40:00Z,432,1616,117
2012-07-30T06:59:00Z,127,121,117
2012-07-30T07:50:00Z,397,1287,117
2012-07-30T08:30:00Z,514,1575,117
2012-07-30T08:33:00Z,514,1342,117
2012-07-30T08:40:00Z,536,1594,117
2012-07-30T08:45:00Z,3,3,117
2012-07-30T09:00:00Z,514,1576,117
2012-07-30T09:20:00Z,127,1485,117
2012-07-30T10:32:00Z,121,1250,117
2012-07-30T10:49:00Z,121,626,117
2012-07-30T11:45:00Z,479,1457,117
2012-07-30T11:54:00Z,95,152,117
2012-07-30T12:13:00Z,3,348,117
2012-07-30T13:05:00Z,75,401,117
2012-07-30T13:58:00Z,97,158,117
2012-07-30T14:01:00Z,100,163,117
2012-07-30T14:09:00Z,463,2,117
2012-07-30T14:13:00Z,128,222,117
2012-07-30T14:21:00Z,128,839,117
2012-07-30T14:31:00Z,204,417,117
2012-07-30T14:41:00Z,463,1439,117
2012-07-30T14:45:00Z,304,539,117
2012-07-30T14:46:00Z,545,1618,117
2012-07-30T14:53:00Z,415,800,117
2012-07-30T14:57:00Z,39,105,117
2012-07-30T15:08:00Z,111,182,117
2012-07-30T15:26:00Z,157,655,117
2012-07-30T15:33:00Z,415,404,117
2012-07-30T15:56:00Z,201,972,117
2012-07-30T16:01:00Z,92,1561,117
2012-07-30T16:24:00Z,8,161,117
2012-07-30T16:24:00Z,467,1417,117
2012-07-30T16:25:00Z,41,525,117
2012-07-30T16:26:00Z,536,68,117
2012-07-30T16:52:00Z,21,27,117
2012-07-30T16:55:00Z,44,326,117
2012-07-30T17:09:00Z,41,1623,117
2012-07-30T17:15:00Z,101,165,117
2012-07-30T17:22:00Z,44,267,117
2012-07-30T17:26:00Z,304,208,117
2012-07-30T17:33:00Z,73,656,117
2012-07-30T18:22:00Z,213,986,118
2012-07-30T18:34:00Z,44,1243,118
2012-07-30T18:54:00Z,3,3,118
2012-07-30T18:55:00Z,163,216,118
2012-07-30T18:58:00Z,41,1554,118
2012-07-30T19:01:00Z,152,507,118
2012-07-30T19:05:00Z,548,2,118
2012-07-30T19:09:00Z,121,110,118
2012-07-30T19:21:00Z,202,1075,118
2012-07-30T19:29:00Z,110,180,118
2012-07-30T19:42:00Z,8,1183,118
2012-07-30T20:01:00Z,262,604,118
2012-07-30T20:09:00Z,237,756,118
2012-07-30T20:30:00Z,339,1600,118
2012-07-30T20:49:00Z,157,1402,118
2012-07-30T21:06:00Z,215,144,118
2012-07-30T21:13:00Z,23,554,118
2012-07-30T21:45:00Z,395,1184,118
2012-07-30T21:50:00Z,514,1471,118
2012-07-30T21:55:00Z,10,2,118
2012-07-30T22:32:00Z,418,590,118
2012-08-05T08:04:00Z,457,511,123
2012-08-05T08:13:00Z,294,759,123
2012-08-05T08:26:00Z,397,1629,123
2012-08-05T09:03:00Z,472,1431,123
2012-08-05T09:29:00Z,49,484,123
2012-08-05T11:22:00Z,514,1576,123
2012-08-05T13:30:00Z,41,361,123
2012-08-05T13:47:00Z,163,216,123
2012-08-05T13:59:00Z,74,1388,123
2012-08-05T14:47:00Z,41,135,123
2012-08-05T15:13:00Z,416,1539,123
2012-08-05T15:38:00Z,3,522,123
2012-08-05T15:47:00Z,74,1623,123
2012-08-05T15:54:00Z,339,529,123
2012-08-05T15:56:00Z,110,180,123
2012-08-05T16:01:00Z,495,1496,123
2012-08-05T16:07:00Z,3,230,123
2012-08-05T16:40:00Z,3,1578,123
2012-08-05T16:47:00Z,76,369,123
2012-08-05T16:53:00Z,190,1517,123
2012-08-05T16:58:00Z,339,369,123
2012-08-05T17:03:00Z,3,1450,123
2012-08-05T17:05:00Z,164,140,123
2012-08-05T17:32:00Z,79,202,123
2012-08-05T17:37:00Z,423,1334,123
2012-08-05T17:45:00Z,83,193,123
2012-08-05T18:20:00Z,134,140,124
2012-08-05T18:25:00Z,12,1256,124
2012-08-05T18:30:00Z,387,262,124
2012-08-05T19:01:00Z,121,1250,124
2012-08-05T19:06:00Z,134,1150,124
2012-08-05T19:14:00Z,396,1249,124
2012-08-05T19:17:00Z,49,121,124
2012-08-05T19:27:00Z,433,2,124
2012-08-05T19:42:00Z,97,1362,124
2012-08-05T19:42:00Z,21,452,124
2012-08-05T20:01:00Z,12,899,124
2012-08-05T20:10:00Z,387,386,124
2012-08-05T20:10:00Z,110,180,124
2012-08-05T20:19:00Z,549,855,124
2012-08-05T20:20:00Z,51,1007,124
2012-08-05T20:24:00Z,470,317,124
2012-08-05T20:25:00Z,49,906,124
2012-08-05T20:26:00Z,12,101,124
2012-08-05T21:01:00Z,172,999,124
2012-08-05T21:08:00Z,102,1379,124
2012-08-05T21:26:00Z,3,722,124
2012-08-05T21:26:00Z,397,1287,124
2012-08-05T21:28:00Z,397,1629,124
2012-08-05T21:31:00Z,3,724,124
2012-08-05T21:36:00Z,44,804,124
2012-08-05T21:37:00Z,44,337,124
2012-08-05T21:40:00Z,3,1024,124
2012-08-05T21:57:00Z,44,64,124
2012-08-05T21:57:00Z,3,39,124
2012-08-05T22:03:00Z,533,432,124
2012-08-05T22:14:00Z,3,3,124
2012-08-05T22:28:00Z,3,62,124
2012-08-05T22:29:00Z,49,725,124
2012-08-05T23:01:00Z,157,337,124
2012-08-05T23:22:00Z,543,1630,124
2012-08-05T23:22:00Z,205,140,124
2012-08-05T23:27:00Z,396,1185,124
2012-08-05T23:54:00Z,127,48,124
2012-08-06T00:04:00Z,353,1415,124
2012-08-06T00:10:00Z,100,788,124
2012-08-06T00:13:00Z,178,950,124
2012-08-06T00:22:00Z,3,84,124
2012-08-06T00:23:00Z,157,597,124
2012-08-06T00:25:00Z,68,1307,124
2012-08-06T00:51:00Z,164,140,124
2012-08-06T00:55:00Z,111,1538,124
2012-08-06T01:04:00Z,376,146,124
2012-08-06T01:12:00Z,545,572,124
2012-08-06T01:15:00Z,27,1217,124
2012-08-06T01:37:00Z,127,920,124
2012-08-06T01:43:00Z,397,1186,124
2012-08-06T01:52:00Z,103,808,124
2012-08-06T01:55:00Z,444,2,124
2012-08-06T01:59:00Z,397,1629,124
2012-08-06T02:13:00Z,100,1608,124
2012-08-06T02:17:00Z,59,769,124
2012-08-06T02:24:00Z,550,262,124
2012-08-06T02:55:00Z,127,138,124
2012-08-06T03:16:00Z,79,202,124
2012-08-06T03:21:00Z,396,1185,124
2012-08-06T03:27:00Z,551,138,124
2012-08-06T03:32:00Z,86,1122,124
2012-08-06T04:24:00Z,74,361,124
2012-08-06T04:27:00Z,376,146,124
2012-08-06T04:28:00Z,3,62,124
2012-08-06T04:31:00Z,454,1631,124
2012-08-06T04:57:00Z,445,566,124
2012-08-06T05:03:00Z,205,361,124
2012-08-06T05:14:00Z,134,464,124
2012-08-06T05:31:00Z,134,458,124
2012-08-06T05:57:00Z,472,1481,124
2012-08-06T06:06:00Z,397,1629,124
2012-08-06T06:27:00Z,10,2,124
2012-08-06T06:29:00Z,49,484,124
2012-08-06T06:30:00Z,49,131,124
2012-08-06T07:02:00Z,3,348,124
2012-08-06T07:49:00Z,127,469,124
2012-08-06T08:26:00Z,457,138,124
2012-08-06T09:12:00Z,40,2,124
2012-08-06T09:51:00Z,472,1431,124
2012-08-06T11:22:00Z,163,216,124
2012-08-06T11:59:00Z,95,152,124
2012-08-06T12:11:00Z,377,506,124
2012-08-06T13:26:00Z,104,1094,124
2012-08-06T13:56:00Z,75,401,124
2012-08-06T13:57:00Z,168,48,124
2012-08-06T13:58:00Z,128,1555,124
2012-08-06T14:17:00Z,128,403,124
2012-08-09T09:00:00Z,514,1342,127
2012-08-09T10:09:00Z,514,1576,127
2012-08-09T10:55:00Z,92,797,127
2012-08-09T11:59:00Z,279,39,127
2012-08-09T12:06:00Z,279,1104,127
2012-08-09T12:17:00Z,279,1103,127
2012-08-09T12:17:00Z,279,39,127
2012-08-09T12:24:00Z,279,2,127
2012-08-09T12:24:00Z,168,790,127
2012-08-09T12:26:00Z,279,6,127
2012-08-09T13:16:00Z,104,1094,127
2012-08-09T13:17:00Z,188,628,127
2012-08-09T13:44:00Z,188,208,127
2012-08-09T13:45:00Z,232,6,127
2012-08-09T13:47:00Z,95,152,127
2012-08-09T13:47:00Z,424,605,127
2012-08-09T13:47:00Z,25,420,127
2012-08-09T14:03:00Z,25,1263,127
2012-08-09T14:14:00Z,121,1250,127
2012-08-09T14:15:00Z,103,166,127
2012-08-09T14:28:00Z,495,475,127
2012-08-09T14:42:00Z,224,478,127
2012-08-09T14:47:00Z,163,736,127
2012-08-09T14:50:00Z,25,1245,127
2012-08-09T14:52:00Z,396,627,127
2012-08-09T15:03:00Z,395,1184,127
2012-08-09T15:07:00Z,441,1372,127
2012-08-09T15:09:00Z,49,1073,127
2012-08-09T15:15:00Z,202,410,127
2012-08-09T15:31:00Z,75,401,127
2012-08-09T15:32:00Z,339,633,127
